Ensembl_gene_id	p53_IR_3
ENSMUSG00000091199	63
ENSMUSG00000021880	1573
ENSMUSG00000017499	93
ENSMUSG00000022665	41
ENSMUSG00000055602	4
ENSMUSG00000039089	953
ENSMUSG00000040061	1887
ENSMUSG00000026566	113
ENSMUSG00000051518	569
ENSMUSG00000005034	2189
ENSMUSG00000030629	1311
ENSMUSG00000074182	676
ENSMUSG00000029771	2994
ENSMUSG00000069301	193
ENSMUSG00000079084	478
ENSMUSG00000032959	3465
ENSMUSG00000037466	181
ENSMUSG00000026027	440
ENSMUSG00000018362	1887
ENSMUSG00000031093	5215
ENSMUSG00000040463	10168
ENSMUSG00000022876	7374
ENSMUSG00000006235	21
ENSMUSG00000083186	184
ENSMUSG00000042660	928
ENSMUSG00000064299	41
ENSMUSG00000020253	1023
ENSMUSG00000020471	605
ENSMUSG00000021079	475
ENSMUSG00000013236	2014
ENSMUSG00000090394	4702
ENSMUSG00000045251	1981
ENSMUSG00000034445	3104
ENSMUSG00000021850	15
ENSMUSG00000031931	1122
ENSMUSG00000069515	21
ENSMUSG00000093769	108
ENSMUSG00000025978	218
ENSMUSG00000023004	6911
ENSMUSG00000082726	32
ENSMUSG00000062937	856
ENSMUSG00000064215	955
ENSMUSG00000024208	760
ENSMUSG00000031871	61
ENSMUSG00000023944	44101
ENSMUSG00000016344	908
ENSMUSG00000021273	648
ENSMUSG00000046157	1752
ENSMUSG00000024376	65
ENSMUSG00000021643	26
ENSMUSG00000022565	4817
ENSMUSG00000024085	2957
ENSMUSG00000075184	2
ENSMUSG00000030516	93
ENSMUSG00000095061	238
ENSMUSG00000048852	262
ENSMUSG00000025212	553
ENSMUSG00000023277	734
ENSMUSG00000024301	420
ENSMUSG00000021238	152
ENSMUSG00000094124	187
ENSMUSG00000082928	17
ENSMUSG00000037124	8
ENSMUSG00000032215	2272
ENSMUSG00000069270	450
ENSMUSG00000067367	1020
ENSMUSG00000023951	367
ENSMUSG00000043445	166
ENSMUSG00000031706	589
ENSMUSG00000048015	8
ENSMUSG00000097586	127
ENSMUSG00000027488	50
ENSMUSG00000025213	78
ENSMUSG00000041202	296
ENSMUSG00000031877	32
ENSMUSG00000055980	22
ENSMUSG00000029149	109
ENSMUSG00000001627	1779
ENSMUSG00000038127	5402
ENSMUSG00000047414	3
ENSMUSG00000026213	1109
ENSMUSG00000031502	269
ENSMUSG00000073563	1422
ENSMUSG00000019478	21
ENSMUSG00000054008	1941
ENSMUSG00000038286	96
ENSMUSG00000058355	7766
ENSMUSG00000045232	2
ENSMUSG00000026829	48
ENSMUSG00000015396	12664
ENSMUSG00000033020	611
ENSMUSG00000031125	26
ENSMUSG00000109941	36
ENSMUSG00000026922	105
ENSMUSG00000031893	9
ENSMUSG00000040229	146
ENSMUSG00000033166	2017
ENSMUSG00000096188	101
ENSMUSG00000027854	1562
ENSMUSG00000050195	270
ENSMUSG00000024054	6948
ENSMUSG00000061981	160
ENSMUSG00000032076	724
ENSMUSG00000025239	4382
ENSMUSG00000074228	14
ENSMUSG00000023913	797
ENSMUSG00000034247	1637
ENSMUSG00000022940	223
ENSMUSG00000066363	173
ENSMUSG00000058587	3479
ENSMUSG00000044501	1049
ENSMUSG00000008398	604
ENSMUSG00000024381	2296
ENSMUSG00000062373	609
ENSMUSG00000009566	837
ENSMUSG00000089865	0
ENSMUSG00000082367	64
ENSMUSG00000031904	1605
ENSMUSG00000032688	3774
ENSMUSG00000100937	32
ENSMUSG00000040253	870
ENSMUSG00000058486	5546
ENSMUSG00000057246	143
ENSMUSG00000102543	79
ENSMUSG00000027364	690
ENSMUSG00000076538	213
ENSMUSG00000029026	22
ENSMUSG00000040054	3002
ENSMUSG00000075297	612
ENSMUSG00000048696	127
ENSMUSG00000030403	2612
ENSMUSG00000092216	33
ENSMUSG00000067194	1882
ENSMUSG00000024985	176
ENSMUSG00000051397	114
ENSMUSG00000030792	67
ENSMUSG00000056665	679
ENSMUSG00000062661	26
ENSMUSG00000022571	388
ENSMUSG00000023979	192
ENSMUSG00000030060	252
ENSMUSG00000065987	12
ENSMUSG00000053617	1891
ENSMUSG00000018593	147
ENSMUSG00000040808	11
ENSMUSG00000051790	129
ENSMUSG00000015143	963
ENSMUSG00000056204	433
ENSMUSG00000036896	2724
ENSMUSG00000023249	847
ENSMUSG00000041248	44
ENSMUSG00000075268	45
ENSMUSG00000046449	27
ENSMUSG00000040263	2854
ENSMUSG00000027624	93
ENSMUSG00000042460	2668
ENSMUSG00000022696	383
ENSMUSG00000020376	1048
ENSMUSG00000026622	74
ENSMUSG00000001707	556
ENSMUSG00000062210	2515
ENSMUSG00000021866	494
ENSMUSG00000027011	701
ENSMUSG00000007415	432
ENSMUSG00000029414	112
ENSMUSG00000000628	618
ENSMUSG00000022241	2136
ENSMUSG00000034659	247
ENSMUSG00000020180	1610
ENSMUSG00000083645	25
ENSMUSG00000106405	46
ENSMUSG00000029055	52
ENSMUSG00000029561	467
ENSMUSG00000018427	233
ENSMUSG00000076646	26
ENSMUSG00000040152	354
ENSMUSG00000032883	482
ENSMUSG00000072772	1062
ENSMUSG00000085978	0
ENSMUSG00000045038	3393
ENSMUSG00000074467	0
ENSMUSG00000094787	147
ENSMUSG00000002825	637
ENSMUSG00000037315	938
ENSMUSG00000039680	354
ENSMUSG00000030036	1527
ENSMUSG00000018548	2420
ENSMUSG00000099998	72
ENSMUSG00000095771	1123
ENSMUSG00000024614	1395
ENSMUSG00000022661	673
ENSMUSG00000050912	10662
ENSMUSG00000091367	0
ENSMUSG00000025375	67
ENSMUSG00000020601	5149
ENSMUSG00000022766	60
ENSMUSG00000037974	3
ENSMUSG00000070348	285
ENSMUSG00000021392	4091
ENSMUSG00000056656	21
ENSMUSG00000025134	2676
ENSMUSG00000032216	4333
ENSMUSG00000028228	1089
ENSMUSG00000028341	268
ENSMUSG00000068284	3269
ENSMUSG00000062127	67
ENSMUSG00000078995	4171
ENSMUSG00000020914	1774
ENSMUSG00000041481	1928
ENSMUSG00000096780	228
ENSMUSG00000034127	4
ENSMUSG00000056498	534
ENSMUSG00000002289	87
ENSMUSG00000020101	1137
ENSMUSG00000074886	5801
ENSMUSG00000048442	111
ENSMUSG00000055447	3032
ENSMUSG00000048218	149
ENSMUSG00000059552	3576
ENSMUSG00000006715	132
ENSMUSG00000019982	2435
ENSMUSG00000026974	585
ENSMUSG00000022496	23
ENSMUSG00000055108	71
ENSMUSG00000058099	678
ENSMUSG00000017412	76
ENSMUSG00000020653	348
ENSMUSG00000090231	191
ENSMUSG00000016194	798
ENSMUSG00000021493	193
ENSMUSG00000033987	1238
ENSMUSG00000105462	12
ENSMUSG00000006057	2453
ENSMUSG00000031482	391
ENSMUSG00000022111	516
ENSMUSG00000027469	163
ENSMUSG00000003546	223
ENSMUSG00000048756	8396
ENSMUSG00000021596	88
ENSMUSG00000029836	1825
ENSMUSG00000038178	1864
ENSMUSG00000028943	107
ENSMUSG00000034057	14
ENSMUSG00000028649	53344
ENSMUSG00000060743	12913
ENSMUSG00000006494	778
ENSMUSG00000000631	2136
ENSMUSG00000039646	1837
ENSMUSG00000023019	76
ENSMUSG00000021957	8882
ENSMUSG00000095429	279
ENSMUSG00000019952	346
ENSMUSG00000027346	3580
ENSMUSG00000070394	210
ENSMUSG00000014686	123
ENSMUSG00000019838	349
ENSMUSG00000022704	1609
ENSMUSG00000030987	1183
ENSMUSG00000096606	14
ENSMUSG00000020272	4323
ENSMUSG00000021087	49
ENSMUSG00000044709	520
ENSMUSG00000039166	229
ENSMUSG00000071369	1742
ENSMUSG00000071866	29964
ENSMUSG00000070283	211
ENSMUSG00000063902	0
ENSMUSG00000043346	79
ENSMUSG00000037426	12211
ENSMUSG00000035493	555
ENSMUSG00000061897	20
ENSMUSG00000039497	580
ENSMUSG00000002870	1236
ENSMUSG00000095130	217
ENSMUSG00000068407	3
ENSMUSG00000046562	889
ENSMUSG00000044934	437
ENSMUSG00000081375	32
ENSMUSG00000038650	1574
ENSMUSG00000001525	8088
ENSMUSG00000001674	3306
ENSMUSG00000078185	712
ENSMUSG00000069910	568
ENSMUSG00000050335	1043
ENSMUSG00000106592	55
ENSMUSG00000004151	26
ENSMUSG00000024735	5150
ENSMUSG00000032570	2143
ENSMUSG00000035211	140
ENSMUSG00000070880	105
ENSMUSG00000031264	2266
ENSMUSG00000080912	7
ENSMUSG00000040078	413
ENSMUSG00000021032	28
ENSMUSG00000001604	7
ENSMUSG00000016356	424
ENSMUSG00000035704	562
ENSMUSG00000070493	2860
ENSMUSG00000060216	680
ENSMUSG00000062785	590
ENSMUSG00000024338	2589
ENSMUSG00000018697	2663
ENSMUSG00000018102	666
ENSMUSG00000069874	734
ENSMUSG00000021359	235
ENSMUSG00000024885	305
ENSMUSG00000024402	353
ENSMUSG00000031897	1350
ENSMUSG00000039985	1281
ENSMUSG00000073063	0
ENSMUSG00000057561	1898
ENSMUSG00000027133	1648
ENSMUSG00000030553	10
ENSMUSG00000014907	254
ENSMUSG00000067818	30
ENSMUSG00000082908	50
ENSMUSG00000034762	24
ENSMUSG00000046080	110
ENSMUSG00000021262	3140
ENSMUSG00000034227	40
ENSMUSG00000048498	277
ENSMUSG00000030844	206
ENSMUSG00000026856	234
ENSMUSG00000036931	3933
ENSMUSG00000035914	35
ENSMUSG00000025494	479
ENSMUSG00000046334	20
ENSMUSG00000044678	59
ENSMUSG00000078984	950
ENSMUSG00000020610	370
ENSMUSG00000003355	17
ENSMUSG00000067212	4948
ENSMUSG00000054400	304
ENSMUSG00000031197	1221
ENSMUSG00000027560	14
ENSMUSG00000026360	912
ENSMUSG00000029366	777
ENSMUSG00000032624	5197
ENSMUSG00000026938	3291
ENSMUSG00000042700	1459
ENSMUSG00000025245	410
ENSMUSG00000028480	1300
ENSMUSG00000083396	339
ENSMUSG00000037419	361
ENSMUSG00000022508	1317
ENSMUSG00000095865	138
ENSMUSG00000037820	1882
ENSMUSG00000073434	232
ENSMUSG00000053477	3618
ENSMUSG00000097295	972
ENSMUSG00000029581	47
ENSMUSG00000045374	1005
ENSMUSG00000107833	35
ENSMUSG00000050732	787
ENSMUSG00000035790	64
ENSMUSG00000064267	6298
ENSMUSG00000020010	74
ENSMUSG00000021670	2378
ENSMUSG00000031451	84
ENSMUSG00000087376	10
ENSMUSG00000095930	67
ENSMUSG00000103939	11
ENSMUSG00000041126	359
ENSMUSG00000040724	583
ENSMUSG00000051675	923
ENSMUSG00000042064	102
ENSMUSG00000072680	102
ENSMUSG00000028161	3599
ENSMUSG00000027630	3651
ENSMUSG00000039007	167
ENSMUSG00000024999	2330
ENSMUSG00000031166	484
ENSMUSG00000031021	321
ENSMUSG00000051817	113
ENSMUSG00000025089	4
ENSMUSG00000032126	431
ENSMUSG00000005883	59
ENSMUSG00000032915	1426
ENSMUSG00000096020	218
ENSMUSG00000037905	1358
ENSMUSG00000028386	5
ENSMUSG00000018924	89
ENSMUSG00000078935	11
ENSMUSG00000040264	58
ENSMUSG00000026358	328
ENSMUSG00000040118	16
ENSMUSG00000062753	393
ENSMUSG00000024537	543
ENSMUSG00000028729	2598
ENSMUSG00000033972	556
ENSMUSG00000040354	3578
ENSMUSG00000021474	1794
ENSMUSG00000040818	1978
ENSMUSG00000030413	204
ENSMUSG00000040034	509
ENSMUSG00000053830	101
ENSMUSG00000045394	44
ENSMUSG00000032375	99
ENSMUSG00000030643	560
ENSMUSG00000029191	2146
ENSMUSG00000030431	137
ENSMUSG00000024750	1677
ENSMUSG00000092376	46
ENSMUSG00000098104	55
ENSMUSG00000010609	745
ENSMUSG00000001942	294
ENSMUSG00000020847	92
ENSMUSG00000019850	6768
ENSMUSG00000071014	929
ENSMUSG00000027984	303
ENSMUSG00000037149	4464
ENSMUSG00000039032	33
ENSMUSG00000106387	32
ENSMUSG00000090743	28
ENSMUSG00000030747	173
ENSMUSG00000101262	8
ENSMUSG00000033059	1124
ENSMUSG00000025915	1361
ENSMUSG00000031539	441
ENSMUSG00000029507	1185
ENSMUSG00000024436	1546
ENSMUSG00000032875	40
ENSMUSG00000021900	156
ENSMUSG00000024664	13
ENSMUSG00000086513	21
ENSMUSG00000049553	7124
ENSMUSG00000032733	301
ENSMUSG00000029415	4632
ENSMUSG00000030279	1165
ENSMUSG00000028634	825
ENSMUSG00000022682	6406
ENSMUSG00000029247	2956
ENSMUSG00000069114	2940
ENSMUSG00000018677	1264
ENSMUSG00000083929	30
ENSMUSG00000100309	0
ENSMUSG00000026837	67
ENSMUSG00000042810	688
ENSMUSG00000037185	36
ENSMUSG00000033149	54
ENSMUSG00000094682	52
ENSMUSG00000050232	45
ENSMUSG00000042724	2074
ENSMUSG00000076672	758
ENSMUSG00000024528	923
ENSMUSG00000020134	1103
ENSMUSG00000076934	3116
ENSMUSG00000015354	113
ENSMUSG00000074213	24
ENSMUSG00000063412	604
ENSMUSG00000004393	2226
ENSMUSG00000071076	1752
ENSMUSG00000039697	404
ENSMUSG00000058883	110
ENSMUSG00000025477	319
ENSMUSG00000083033	107
ENSMUSG00000022946	909
ENSMUSG00000027932	291
ENSMUSG00000079508	362
ENSMUSG00000036676	728
ENSMUSG00000025141	0
ENSMUSG00000032470	97
ENSMUSG00000050192	229
ENSMUSG00000073433	7
ENSMUSG00000001785	2446
ENSMUSG00000021733	2627
ENSMUSG00000106494	27
ENSMUSG00000095204	168
ENSMUSG00000076674	112
ENSMUSG00000020877	417
ENSMUSG00000048120	1014
ENSMUSG00000039016	350
ENSMUSG00000026415	404
ENSMUSG00000028073	807
ENSMUSG00000038055	1168
ENSMUSG00000110404	13
ENSMUSG00000039682	1278
ENSMUSG00000011154	14
ENSMUSG00000047454	2279
ENSMUSG00000053472	0
ENSMUSG00000030035	344
ENSMUSG00000024998	58
ENSMUSG00000040123	1411
ENSMUSG00000032562	3699
ENSMUSG00000033809	471
ENSMUSG00000037432	98
ENSMUSG00000033356	599
ENSMUSG00000015846	592
ENSMUSG00000049775	29832
ENSMUSG00000056895	45
ENSMUSG00000024666	233
ENSMUSG00000033629	1008
ENSMUSG00000032415	221
ENSMUSG00000108352	0
ENSMUSG00000026509	451
ENSMUSG00000104422	37
ENSMUSG00000058470	2729
ENSMUSG00000032359	3712
ENSMUSG00000028156	2528
ENSMUSG00000020908	12
ENSMUSG00000032437	2628
ENSMUSG00000026578	98
ENSMUSG00000062054	983
ENSMUSG00000068523	1129
ENSMUSG00000034171	311
ENSMUSG00000102626	102
ENSMUSG00000039813	288
ENSMUSG00000049339	790
ENSMUSG00000029468	978
ENSMUSG00000075289	420
ENSMUSG00000097064	420
ENSMUSG00000049409	21
ENSMUSG00000025776	17
ENSMUSG00000030505	4168
ENSMUSG00000001270	383
ENSMUSG00000083700	26
ENSMUSG00000025931	40
ENSMUSG00000036887	2730
ENSMUSG00000039358	7
ENSMUSG00000024053	115
ENSMUSG00000032766	35
ENSMUSG00000026972	970
ENSMUSG00000028467	503
ENSMUSG00000028044	83
ENSMUSG00000014077	943
ENSMUSG00000020315	6218
ENSMUSG00000024620	36
ENSMUSG00000024589	485
ENSMUSG00000001025	210
ENSMUSG00000025962	1383
ENSMUSG00000106610	29
ENSMUSG00000042487	2009
ENSMUSG00000070369	2671
ENSMUSG00000072437	760
ENSMUSG00000105547	3708
ENSMUSG00000043430	6
ENSMUSG00000044037	288
ENSMUSG00000005566	5954
ENSMUSG00000022125	549
ENSMUSG00000022272	2930
ENSMUSG00000026589	35
ENSMUSG00000074093	9
ENSMUSG00000042312	151
ENSMUSG00000021583	5517
ENSMUSG00000015342	178
ENSMUSG00000048327	81
ENSMUSG00000036442	422
ENSMUSG00000068417	9
ENSMUSG00000031732	422
ENSMUSG00000054161	68
ENSMUSG00000089838	70
ENSMUSG00000028381	2695
ENSMUSG00000019927	536
ENSMUSG00000041633	167
ENSMUSG00000027900	877
ENSMUSG00000069300	450
ENSMUSG00000067220	40
ENSMUSG00000027610	1613
ENSMUSG00000076606	113
ENSMUSG00000015340	6380
ENSMUSG00000023132	583
ENSMUSG00000036304	71
ENSMUSG00000000916	896
ENSMUSG00000051255	12
ENSMUSG00000046417	217
ENSMUSG00000022235	130
ENSMUSG00000024712	608
ENSMUSG00000096422	476
ENSMUSG00000072596	296
ENSMUSG00000006641	652
ENSMUSG00000053063	756
ENSMUSG00000030717	37
ENSMUSG00000022634	217
ENSMUSG00000019066	105
ENSMUSG00000000386	4643
ENSMUSG00000055541	703
ENSMUSG00000004113	205
ENSMUSG00000046949	316
ENSMUSG00000002835	128
ENSMUSG00000038630	16
ENSMUSG00000030942	2134
ENSMUSG00000079445	298
ENSMUSG00000031097	50
ENSMUSG00000003824	313
ENSMUSG00000046961	52
ENSMUSG00000034771	30
ENSMUSG00000035953	1243
ENSMUSG00000102752	20
ENSMUSG00000038759	6226
ENSMUSG00000067482	18
ENSMUSG00000030263	5968
ENSMUSG00000113949	288
ENSMUSG00000042351	1503
ENSMUSG00000023952	1715
ENSMUSG00000037437	31
ENSMUSG00000036452	2774
ENSMUSG00000036905	3097
ENSMUSG00000022557	2482
ENSMUSG00000037720	1238
ENSMUSG00000022865	187
ENSMUSG00000064210	1500
ENSMUSG00000030680	85
ENSMUSG00000029311	536
ENSMUSG00000063556	9
ENSMUSG00000066800	909
ENSMUSG00000055322	389
ENSMUSG00000021395	1608
ENSMUSG00000094134	56
ENSMUSG00000001054	710
ENSMUSG00000018900	308
ENSMUSG00000039410	31
ENSMUSG00000033355	472
ENSMUSG00000031119	16
ENSMUSG00000027221	51
ENSMUSG00000030220	6523
ENSMUSG00000040433	930
ENSMUSG00000039599	1470
ENSMUSG00000066270	4
ENSMUSG00000020079	1694
ENSMUSG00000045636	62
ENSMUSG00000019960	1225
ENSMUSG00000030688	399
ENSMUSG00000043773	138
ENSMUSG00000003153	715
ENSMUSG00000054452	1531
ENSMUSG00000062098	19
ENSMUSG00000063856	2665
ENSMUSG00000094973	14
ENSMUSG00000046245	718
ENSMUSG00000032606	62
ENSMUSG00000016087	2576
ENSMUSG00000081343	79
ENSMUSG00000094446	0
ENSMUSG00000036641	174
ENSMUSG00000007891	7467
ENSMUSG00000019832	231
ENSMUSG00000089901	952
ENSMUSG00000028149	1890
ENSMUSG00000040405	352
ENSMUSG00000002984	1815
ENSMUSG00000014075	77
ENSMUSG00000042510	23
ENSMUSG00000028385	3077
ENSMUSG00000034640	780
ENSMUSG00000021149	3462
ENSMUSG00000039891	323
ENSMUSG00000044749	39
ENSMUSG00000038543	399
ENSMUSG00000025085	8169
ENSMUSG00000100033	7
ENSMUSG00000072693	0
ENSMUSG00000015305	650
ENSMUSG00000095683	29
ENSMUSG00000095976	29
ENSMUSG00000058290	84
ENSMUSG00000029059	227
ENSMUSG00000075229	974
ENSMUSG00000026600	2094
ENSMUSG00000036585	88
ENSMUSG00000037012	468
ENSMUSG00000094410	1899
ENSMUSG00000036223	19
ENSMUSG00000059089	582
ENSMUSG00000101082	7
ENSMUSG00000059108	40
ENSMUSG00000030409	305
ENSMUSG00000082585	1280
ENSMUSG00000031976	1777
ENSMUSG00000003438	646
ENSMUSG00000015093	70
ENSMUSG00000023988	928
ENSMUSG00000032254	187
ENSMUSG00000038437	3216
ENSMUSG00000028776	19
ENSMUSG00000027722	3822
ENSMUSG00000002847	37
ENSMUSG00000025817	5774
ENSMUSG00000013091	34
ENSMUSG00000001166	339
ENSMUSG00000027654	103
ENSMUSG00000082029	6
ENSMUSG00000026526	1482
ENSMUSG00000022878	18
ENSMUSG00000040181	1806
ENSMUSG00000067591	17
ENSMUSG00000082766	93
ENSMUSG00000000157	10
ENSMUSG00000028639	14676
ENSMUSG00000022790	460
ENSMUSG00000089669	72
ENSMUSG00000047867	6767
ENSMUSG00000028618	1122
ENSMUSG00000027203	924
ENSMUSG00000032301	3381
ENSMUSG00000075232	1742
ENSMUSG00000047013	20
ENSMUSG00000021190	2807
ENSMUSG00000032278	246
ENSMUSG00000026435	347
ENSMUSG00000090996	14
ENSMUSG00000081272	14
ENSMUSG00000026197	270
ENSMUSG00000024673	33776
ENSMUSG00000060445	24
ENSMUSG00000002332	530
ENSMUSG00000028540	912
ENSMUSG00000066810	44
ENSMUSG00000000058	18
ENSMUSG00000109492	21
ENSMUSG00000027342	3704
ENSMUSG00000113373	1425
ENSMUSG00000051497	305
ENSMUSG00000027339	4000
ENSMUSG00000028979	119
ENSMUSG00000041084	1293
ENSMUSG00000095193	879
ENSMUSG00000022193	1037
ENSMUSG00000049988	282
ENSMUSG00000029713	1787
ENSMUSG00000026806	1496
ENSMUSG00000071072	3140
ENSMUSG00000052298	2557
ENSMUSG00000070923	1099
ENSMUSG00000031073	35
ENSMUSG00000028651	1337
ENSMUSG00000024309	940
ENSMUSG00000052151	40
ENSMUSG00000032384	10034
ENSMUSG00000005483	1005
ENSMUSG00000050982	2
ENSMUSG00000031016	464
ENSMUSG00000019768	187
ENSMUSG00000030603	2530
ENSMUSG00000028465	8868
ENSMUSG00000062981	660
ENSMUSG00000026471	225
ENSMUSG00000052584	7
ENSMUSG00000014602	29
ENSMUSG00000018459	16
ENSMUSG00000028222	93
ENSMUSG00000027804	2811
ENSMUSG00000026456	287
ENSMUSG00000032411	784
ENSMUSG00000004791	41
ENSMUSG00000024493	4347
ENSMUSG00000046668	860
ENSMUSG00000030766	5561
ENSMUSG00000018583	10457
ENSMUSG00000035585	218
ENSMUSG00000031939	3723
ENSMUSG00000028464	62
ENSMUSG00000039221	1908
ENSMUSG00000005640	199
ENSMUSG00000033278	341
ENSMUSG00000038545	133
ENSMUSG00000060803	892
ENSMUSG00000028455	1137
ENSMUSG00000060063	135
ENSMUSG00000095788	147
ENSMUSG00000040363	1521
ENSMUSG00000081244	10
ENSMUSG00000000751	1826
ENSMUSG00000063802	1072
ENSMUSG00000000127	65
ENSMUSG00000020321	2292
ENSMUSG00000028173	425
ENSMUSG00000060419	1718
ENSMUSG00000022914	12514
ENSMUSG00000068749	1963
ENSMUSG00000018927	274
ENSMUSG00000061740	65
ENSMUSG00000022139	1422
ENSMUSG00000021607	663
ENSMUSG00000030067	10173
ENSMUSG00000071532	13
ENSMUSG00000029864	47
ENSMUSG00000028494	478
ENSMUSG00000026097	689
ENSMUSG00000027404	3520
ENSMUSG00000058740	8
ENSMUSG00000028496	460
ENSMUSG00000082838	354
ENSMUSG00000037649	2876
ENSMUSG00000041747	1784
ENSMUSG00000024194	238
ENSMUSG00000030247	10
ENSMUSG00000025480	0
ENSMUSG00000069237	506
ENSMUSG00000070436	39
ENSMUSG00000035472	8
ENSMUSG00000051444	140
ENSMUSG00000026023	245
ENSMUSG00000012483	223
ENSMUSG00000025153	5832
ENSMUSG00000061540	110
ENSMUSG00000080999	19
ENSMUSG00000020899	4534
ENSMUSG00000061833	8
ENSMUSG00000015766	509
ENSMUSG00000028132	14
ENSMUSG00000031825	26
ENSMUSG00000061724	0
ENSMUSG00000056529	180
ENSMUSG00000049091	1216
ENSMUSG00000039899	280
ENSMUSG00000000088	1081
ENSMUSG00000025785	792
ENSMUSG00000090247	419
ENSMUSG00000016554	4889
ENSMUSG00000027324	1267
ENSMUSG00000029461	2289
ENSMUSG00000087642	4
ENSMUSG00000035236	1439
ENSMUSG00000033685	6566
ENSMUSG00000072919	81
ENSMUSG00000070873	86
ENSMUSG00000040280	10
ENSMUSG00000020775	1069
ENSMUSG00000020738	6156
ENSMUSG00000022103	385
ENSMUSG00000044149	1016
ENSMUSG00000039234	210
ENSMUSG00000031765	118
ENSMUSG00000023968	66
ENSMUSG00000074625	15
ENSMUSG00000032340	28
ENSMUSG00000040430	1158
ENSMUSG00000014543	15
ENSMUSG00000030880	2693
ENSMUSG00000024516	1498
ENSMUSG00000026357	1248
ENSMUSG00000034614	576
ENSMUSG00000002058	496
ENSMUSG00000095794	433
ENSMUSG00000000171	1350
ENSMUSG00000045826	3933
ENSMUSG00000008206	5371
ENSMUSG00000004266	10338
ENSMUSG00000022856	148
ENSMUSG00000021591	247
ENSMUSG00000023505	97
ENSMUSG00000025393	14761
ENSMUSG00000028885	16
ENSMUSG00000063317	1907
ENSMUSG00000025498	1391
ENSMUSG00000033852	437
ENSMUSG00000025133	1757
ENSMUSG00000054728	103
ENSMUSG00000105103	18
ENSMUSG00000031960	2928
ENSMUSG00000054079	2309
ENSMUSG00000025650	780
ENSMUSG00000044949	188
ENSMUSG00000042745	39
ENSMUSG00000022863	325
ENSMUSG00000011752	2807
ENSMUSG00000106256	8
ENSMUSG00000096459	838
ENSMUSG00000073418	269
ENSMUSG00000029810	111
ENSMUSG00000024587	2892
ENSMUSG00000096452	75
ENSMUSG00000052681	3513
ENSMUSG00000034321	850
ENSMUSG00000029521	4562
ENSMUSG00000073684	225
ENSMUSG00000021280	13
ENSMUSG00000030124	129
ENSMUSG00000024072	595
ENSMUSG00000095649	74
ENSMUSG00000022673	1022
ENSMUSG00000020430	3521
ENSMUSG00000076539	41
ENSMUSG00000093384	17
ENSMUSG00000094561	304
ENSMUSG00000061360	724
ENSMUSG00000052656	484
ENSMUSG00000021697	16
ENSMUSG00000000732	3456
ENSMUSG00000102364	127
ENSMUSG00000030322	760
ENSMUSG00000066362	0
ENSMUSG00000024206	54
ENSMUSG00000046408	31
ENSMUSG00000068798	1560
ENSMUSG00000040824	1936
ENSMUSG00000030352	65
ENSMUSG00000076710	18
ENSMUSG00000013736	2095
ENSMUSG00000093838	498
ENSMUSG00000022453	310
ENSMUSG00000011034	22
ENSMUSG00000024533	152
ENSMUSG00000030007	4977
ENSMUSG00000030282	551
ENSMUSG00000023089	517
ENSMUSG00000099418	15
ENSMUSG00000067199	283
ENSMUSG00000004988	135
ENSMUSG00000095105	1261
ENSMUSG00000024360	3806
ENSMUSG00000019726	24961
ENSMUSG00000079018	90
ENSMUSG00000008855	896
ENSMUSG00000057969	26
ENSMUSG00000024742	1068
ENSMUSG00000025001	853
ENSMUSG00000068735	4220
ENSMUSG00000084858	21
ENSMUSG00000057130	508
ENSMUSG00000071203	601
ENSMUSG00000075605	8
ENSMUSG00000025151	157
ENSMUSG00000060716	723
ENSMUSG00000043067	859
ENSMUSG00000051220	274
ENSMUSG00000040560	1039
ENSMUSG00000091058	85
ENSMUSG00000004187	81
ENSMUSG00000030127	1600
ENSMUSG00000031398	533
ENSMUSG00000106298	1
ENSMUSG00000083789	224
ENSMUSG00000049571	28
ENSMUSG00000028832	460
ENSMUSG00000027712	659
ENSMUSG00000085998	720
ENSMUSG00000024829	834
ENSMUSG00000031216	110
ENSMUSG00000006241	23
ENSMUSG00000021852	20
ENSMUSG00000028015	2156
ENSMUSG00000056752	38
ENSMUSG00000014361	1331
ENSMUSG00000011257	4826
ENSMUSG00000074865	87
ENSMUSG00000031068	5476
ENSMUSG00000028059	2141
ENSMUSG00000092572	23
ENSMUSG00000057229	1073
ENSMUSG00000074506	258
ENSMUSG00000062309	5
ENSMUSG00000015355	2397
ENSMUSG00000061479	1500
ENSMUSG00000026315	85
ENSMUSG00000079657	168
ENSMUSG00000003033	1071
ENSMUSG00000018848	2174
ENSMUSG00000002109	509
ENSMUSG00000025964	214
ENSMUSG00000073982	703
ENSMUSG00000028953	3010
ENSMUSG00000046314	115
ENSMUSG00000039929	3015
ENSMUSG00000109511	1429
ENSMUSG00000029798	1133
ENSMUSG00000090553	1838
ENSMUSG00000022037	79
ENSMUSG00000051851	10
ENSMUSG00000021895	4040
ENSMUSG00000031762	23
ENSMUSG00000003617	167
ENSMUSG00000035455	290
ENSMUSG00000039865	31
ENSMUSG00000021298	5426
ENSMUSG00000084292	40
ENSMUSG00000024896	709
ENSMUSG00000063193	132
ENSMUSG00000105432	22
ENSMUSG00000020021	621
ENSMUSG00000079139	11
ENSMUSG00000023971	1897
ENSMUSG00000030605	597
ENSMUSG00000021286	432
ENSMUSG00000040269	641
ENSMUSG00000028609	1080
