Ensembl_gene_id	p53_IR_2
ENSMUSG00000026566	88
ENSMUSG00000051518	292
ENSMUSG00000005034	1207
ENSMUSG00000030629	600
ENSMUSG00000074182	559
ENSMUSG00000029771	1998
ENSMUSG00000069301	134
ENSMUSG00000079084	585
ENSMUSG00000032959	1188
ENSMUSG00000037466	105
ENSMUSG00000026027	206
ENSMUSG00000018362	977
ENSMUSG00000031093	3711
ENSMUSG00000040463	8175
ENSMUSG00000022876	3483
ENSMUSG00000006235	24
ENSMUSG00000083186	146
ENSMUSG00000042660	586
ENSMUSG00000064299	18
ENSMUSG00000020253	556
ENSMUSG00000020471	404
ENSMUSG00000021079	216
ENSMUSG00000013236	889
ENSMUSG00000090394	3124
ENSMUSG00000045251	866
ENSMUSG00000034445	1058
ENSMUSG00000021850	31
ENSMUSG00000031931	634
ENSMUSG00000069515	11
ENSMUSG00000093769	25
ENSMUSG00000025978	187
ENSMUSG00000023004	3149
ENSMUSG00000082726	11
ENSMUSG00000062937	502
ENSMUSG00000064215	403
ENSMUSG00000024208	313
ENSMUSG00000031871	38
ENSMUSG00000023944	26230
ENSMUSG00000016344	505
ENSMUSG00000021273	348
ENSMUSG00000046157	944
ENSMUSG00000024376	59
ENSMUSG00000021643	19
ENSMUSG00000022565	3882
ENSMUSG00000024085	1800
ENSMUSG00000075184	8
ENSMUSG00000030516	70
ENSMUSG00000095061	177
ENSMUSG00000048852	176
ENSMUSG00000025212	806
ENSMUSG00000023277	403
ENSMUSG00000024301	196
ENSMUSG00000021238	117
ENSMUSG00000094124	1039
ENSMUSG00000082928	9
ENSMUSG00000037124	20
ENSMUSG00000032215	1226
ENSMUSG00000069270	231
ENSMUSG00000067367	909
ENSMUSG00000023951	225
ENSMUSG00000043445	63
ENSMUSG00000031706	524
ENSMUSG00000048015	8
ENSMUSG00000097586	66
ENSMUSG00000027488	32
ENSMUSG00000025213	45
ENSMUSG00000041202	270
ENSMUSG00000031877	41
ENSMUSG00000055980	21
ENSMUSG00000029149	64
ENSMUSG00000001627	1096
ENSMUSG00000038127	3264
ENSMUSG00000047414	16
ENSMUSG00000026213	712
ENSMUSG00000031502	155
ENSMUSG00000073563	1113
ENSMUSG00000019478	37
ENSMUSG00000054008	1365
ENSMUSG00000038286	49
ENSMUSG00000058355	4513
ENSMUSG00000045232	8
ENSMUSG00000026829	25
ENSMUSG00000015396	9108
ENSMUSG00000033020	308
ENSMUSG00000031125	18
ENSMUSG00000109941	22
ENSMUSG00000026922	66
ENSMUSG00000031893	9
ENSMUSG00000040229	81
ENSMUSG00000033166	1571
ENSMUSG00000096188	78
ENSMUSG00000027854	1077
ENSMUSG00000050195	429
ENSMUSG00000024054	4420
ENSMUSG00000061981	131
ENSMUSG00000032076	442
ENSMUSG00000025239	2036
ENSMUSG00000074228	19
ENSMUSG00000023913	532
ENSMUSG00000034247	1345
ENSMUSG00000022940	85
ENSMUSG00000066363	317
ENSMUSG00000058587	2127
ENSMUSG00000044501	439
ENSMUSG00000008398	584
ENSMUSG00000024381	1662
ENSMUSG00000062373	253
ENSMUSG00000009566	515
ENSMUSG00000089865	24
ENSMUSG00000082367	30
ENSMUSG00000031904	858
ENSMUSG00000032688	3332
ENSMUSG00000100937	28
ENSMUSG00000040253	660
ENSMUSG00000058486	2491
ENSMUSG00000057246	163
ENSMUSG00000102543	72
ENSMUSG00000027364	228
ENSMUSG00000076538	125
ENSMUSG00000029026	24
ENSMUSG00000040054	2862
ENSMUSG00000075297	383
ENSMUSG00000048696	71
ENSMUSG00000030403	1749
ENSMUSG00000092216	38
ENSMUSG00000067194	872
ENSMUSG00000024985	211
ENSMUSG00000051397	48
ENSMUSG00000030792	43
ENSMUSG00000056665	288
ENSMUSG00000062661	26
ENSMUSG00000022571	192
ENSMUSG00000023979	184
ENSMUSG00000030060	172
ENSMUSG00000065987	10
ENSMUSG00000053617	1247
ENSMUSG00000018593	98
ENSMUSG00000040808	7
ENSMUSG00000051790	85
ENSMUSG00000015143	852
ENSMUSG00000056204	200
ENSMUSG00000036896	1401
ENSMUSG00000023249	493
ENSMUSG00000041248	60
ENSMUSG00000075268	39
ENSMUSG00000046449	21
ENSMUSG00000040263	1685
ENSMUSG00000027624	80
ENSMUSG00000042460	1266
ENSMUSG00000022696	409
ENSMUSG00000020376	622
ENSMUSG00000026622	83
ENSMUSG00000001707	284
ENSMUSG00000062210	2133
ENSMUSG00000021866	372
ENSMUSG00000027011	277
ENSMUSG00000007415	287
ENSMUSG00000029414	78
ENSMUSG00000000628	508
ENSMUSG00000022241	1411
ENSMUSG00000034659	123
ENSMUSG00000020180	1210
ENSMUSG00000083645	17
ENSMUSG00000106405	18
ENSMUSG00000029055	46
ENSMUSG00000029561	489
ENSMUSG00000018427	186
ENSMUSG00000076646	20
ENSMUSG00000040152	143
ENSMUSG00000032883	289
ENSMUSG00000072772	553
ENSMUSG00000085978	34
ENSMUSG00000045038	1970
ENSMUSG00000074467	20
ENSMUSG00000094787	255
ENSMUSG00000002825	362
ENSMUSG00000037315	405
ENSMUSG00000039680	169
ENSMUSG00000030036	706
ENSMUSG00000018548	1357
ENSMUSG00000099998	22
ENSMUSG00000095771	1416
ENSMUSG00000024614	719
ENSMUSG00000022661	372
ENSMUSG00000050912	5667
ENSMUSG00000091367	0
ENSMUSG00000025375	46
ENSMUSG00000020601	2244
ENSMUSG00000022766	33
ENSMUSG00000037974	44
ENSMUSG00000070348	164
ENSMUSG00000021392	2774
ENSMUSG00000056656	38
ENSMUSG00000025134	1563
ENSMUSG00000032216	1983
ENSMUSG00000028228	547
ENSMUSG00000028341	250
ENSMUSG00000068284	2217
ENSMUSG00000062127	95
ENSMUSG00000078995	1996
ENSMUSG00000020914	1056
ENSMUSG00000041481	1814
ENSMUSG00000096780	211
ENSMUSG00000034127	5
ENSMUSG00000056498	694
ENSMUSG00000002289	35
ENSMUSG00000020101	865
ENSMUSG00000074886	3431
ENSMUSG00000048442	66
ENSMUSG00000055447	2790
ENSMUSG00000048218	104
ENSMUSG00000059552	2163
ENSMUSG00000006715	71
ENSMUSG00000019982	933
ENSMUSG00000026974	366
ENSMUSG00000022496	52
ENSMUSG00000055108	59
ENSMUSG00000058099	491
ENSMUSG00000017412	49
ENSMUSG00000020653	375
ENSMUSG00000090231	112
ENSMUSG00000016194	505
ENSMUSG00000021493	173
ENSMUSG00000033987	2250
ENSMUSG00000105462	11
ENSMUSG00000006057	1123
ENSMUSG00000031482	153
ENSMUSG00000022111	325
ENSMUSG00000027469	153
ENSMUSG00000003546	168
ENSMUSG00000048756	4567
ENSMUSG00000021596	87
ENSMUSG00000029836	1078
ENSMUSG00000038178	1476
ENSMUSG00000028943	134
ENSMUSG00000034057	24
ENSMUSG00000028649	45533
ENSMUSG00000060743	6059
ENSMUSG00000006494	667
ENSMUSG00000000631	1719
ENSMUSG00000039646	889
ENSMUSG00000023019	75
ENSMUSG00000021957	4430
ENSMUSG00000095429	131
ENSMUSG00000019952	247
ENSMUSG00000027346	2034
ENSMUSG00000070394	74
ENSMUSG00000014686	94
ENSMUSG00000019838	205
ENSMUSG00000022704	834
ENSMUSG00000030987	858
ENSMUSG00000096606	22
ENSMUSG00000020272	3215
ENSMUSG00000021087	30
ENSMUSG00000044709	201
ENSMUSG00000039166	191
ENSMUSG00000071369	1819
ENSMUSG00000071866	11155
ENSMUSG00000070283	89
ENSMUSG00000063902	23
ENSMUSG00000043346	129
ENSMUSG00000037426	6052
ENSMUSG00000035493	391
ENSMUSG00000061897	24
ENSMUSG00000039497	304
ENSMUSG00000002870	850
ENSMUSG00000095130	929
ENSMUSG00000068407	2
ENSMUSG00000046562	453
ENSMUSG00000044934	218
ENSMUSG00000081375	24
ENSMUSG00000038650	498
ENSMUSG00000001525	4518
ENSMUSG00000001674	1872
ENSMUSG00000078185	410
ENSMUSG00000069910	387
ENSMUSG00000050335	465
ENSMUSG00000106592	37
ENSMUSG00000004151	23
ENSMUSG00000024735	2213
ENSMUSG00000032570	999
ENSMUSG00000035211	93
ENSMUSG00000070880	62
ENSMUSG00000031264	1230
ENSMUSG00000080912	8
ENSMUSG00000040078	293
ENSMUSG00000021032	22
ENSMUSG00000001604	8
ENSMUSG00000016356	389
ENSMUSG00000035704	334
ENSMUSG00000070493	939
ENSMUSG00000060216	541
ENSMUSG00000062785	384
ENSMUSG00000024338	1343
ENSMUSG00000018697	1958
ENSMUSG00000018102	345
ENSMUSG00000069874	426
ENSMUSG00000021359	582
ENSMUSG00000024885	265
ENSMUSG00000024402	286
ENSMUSG00000031897	693
ENSMUSG00000039985	852
ENSMUSG00000073063	3
ENSMUSG00000057561	1085
ENSMUSG00000027133	577
ENSMUSG00000030553	11
ENSMUSG00000014907	154
ENSMUSG00000067818	11
ENSMUSG00000082908	28
ENSMUSG00000034762	27
ENSMUSG00000046080	75
ENSMUSG00000021262	1950
ENSMUSG00000034227	28
ENSMUSG00000048498	191
ENSMUSG00000030844	247
ENSMUSG00000026856	123
ENSMUSG00000036931	3701
ENSMUSG00000035914	16
ENSMUSG00000025494	284
ENSMUSG00000046334	13
ENSMUSG00000044678	94
ENSMUSG00000078984	3472
ENSMUSG00000020610	226
ENSMUSG00000003355	42
ENSMUSG00000067212	2963
ENSMUSG00000054400	180
ENSMUSG00000031197	405
ENSMUSG00000027560	58
ENSMUSG00000026360	493
ENSMUSG00000029366	406
ENSMUSG00000032624	3238
ENSMUSG00000026938	1434
ENSMUSG00000042700	1322
ENSMUSG00000025245	269
ENSMUSG00000028480	549
ENSMUSG00000083396	228
ENSMUSG00000037419	264
ENSMUSG00000022508	899
ENSMUSG00000095865	160
ENSMUSG00000037820	852
ENSMUSG00000073434	139
ENSMUSG00000053477	3068
ENSMUSG00000097295	925
ENSMUSG00000029581	50
ENSMUSG00000045374	714
ENSMUSG00000107833	29
ENSMUSG00000050732	477
ENSMUSG00000035790	45
ENSMUSG00000064267	7932
ENSMUSG00000020010	44
ENSMUSG00000021670	1556
ENSMUSG00000031451	59
ENSMUSG00000087376	12
ENSMUSG00000095930	100
ENSMUSG00000103939	27
ENSMUSG00000041126	194
ENSMUSG00000040724	698
ENSMUSG00000051675	333
ENSMUSG00000042064	174
ENSMUSG00000072680	94
ENSMUSG00000028161	2474
ENSMUSG00000027630	2575
ENSMUSG00000039007	101
ENSMUSG00000024999	1454
ENSMUSG00000031166	283
ENSMUSG00000031021	184
ENSMUSG00000051817	75
ENSMUSG00000025089	8
ENSMUSG00000032126	237
ENSMUSG00000005883	47
ENSMUSG00000032915	771
ENSMUSG00000096020	282
ENSMUSG00000037905	845
ENSMUSG00000028386	20
ENSMUSG00000018924	47
ENSMUSG00000078935	44
ENSMUSG00000040264	40
ENSMUSG00000026358	213
ENSMUSG00000040118	155
ENSMUSG00000062753	145
ENSMUSG00000024537	224
ENSMUSG00000028729	1619
ENSMUSG00000033972	311
ENSMUSG00000040354	1673
ENSMUSG00000021474	940
ENSMUSG00000040818	1459
ENSMUSG00000030413	173
ENSMUSG00000040034	255
ENSMUSG00000053830	94
ENSMUSG00000045394	40
ENSMUSG00000032375	74
ENSMUSG00000030643	683
ENSMUSG00000029191	1605
ENSMUSG00000030431	110
ENSMUSG00000024750	774
ENSMUSG00000092376	233
ENSMUSG00000098104	54
ENSMUSG00000010609	462
ENSMUSG00000001942	169
ENSMUSG00000020847	73
ENSMUSG00000019850	5317
ENSMUSG00000071014	245
ENSMUSG00000027984	161
ENSMUSG00000037149	2291
ENSMUSG00000039032	76
ENSMUSG00000106387	10
ENSMUSG00000090743	12
ENSMUSG00000030747	83
ENSMUSG00000101262	7
ENSMUSG00000033059	696
ENSMUSG00000025915	990
ENSMUSG00000031539	310
ENSMUSG00000029507	691
ENSMUSG00000024436	996
ENSMUSG00000032875	53
ENSMUSG00000021900	114
ENSMUSG00000024664	11
ENSMUSG00000086513	33
ENSMUSG00000049553	4310
ENSMUSG00000032733	235
ENSMUSG00000029415	2648
ENSMUSG00000030279	997
ENSMUSG00000028634	751
ENSMUSG00000022682	3047
ENSMUSG00000029247	1408
ENSMUSG00000069114	2329
ENSMUSG00000018677	633
ENSMUSG00000083929	47
ENSMUSG00000100309	0
ENSMUSG00000026837	54
ENSMUSG00000042810	536
ENSMUSG00000037185	38
ENSMUSG00000033149	55
ENSMUSG00000094682	22
ENSMUSG00000050232	22
ENSMUSG00000042724	1474
ENSMUSG00000076672	1627
ENSMUSG00000024528	695
ENSMUSG00000020134	911
ENSMUSG00000076934	1887
ENSMUSG00000015354	66
ENSMUSG00000074213	13
ENSMUSG00000063412	262
ENSMUSG00000004393	1097
ENSMUSG00000071076	1098
ENSMUSG00000039697	293
ENSMUSG00000058883	89
ENSMUSG00000025477	367
ENSMUSG00000083033	57
ENSMUSG00000022946	774
ENSMUSG00000027932	99
ENSMUSG00000079508	166
ENSMUSG00000036676	279
ENSMUSG00000025141	3
ENSMUSG00000032470	93
ENSMUSG00000050192	95
ENSMUSG00000073433	22
ENSMUSG00000001785	1238
ENSMUSG00000021733	1453
ENSMUSG00000106494	32
ENSMUSG00000095204	484
ENSMUSG00000076674	165
ENSMUSG00000020877	155
ENSMUSG00000048120	698
ENSMUSG00000039016	130
ENSMUSG00000026415	159
ENSMUSG00000028073	537
ENSMUSG00000038055	749
ENSMUSG00000110404	14
ENSMUSG00000039682	717
ENSMUSG00000011154	39
ENSMUSG00000047454	1301
ENSMUSG00000053472	12
ENSMUSG00000030035	197
ENSMUSG00000024998	87
ENSMUSG00000040123	1023
ENSMUSG00000032562	2962
ENSMUSG00000033809	288
ENSMUSG00000037432	81
ENSMUSG00000033356	386
ENSMUSG00000015846	381
ENSMUSG00000049775	12234
ENSMUSG00000056895	42
ENSMUSG00000024666	82
ENSMUSG00000033629	477
ENSMUSG00000032415	98
ENSMUSG00000108352	0
ENSMUSG00000026509	358
ENSMUSG00000104422	43
ENSMUSG00000058470	1493
ENSMUSG00000032359	2146
ENSMUSG00000028156	1179
ENSMUSG00000020908	40
ENSMUSG00000032437	2083
ENSMUSG00000026578	75
ENSMUSG00000062054	327
ENSMUSG00000068523	461
ENSMUSG00000034171	427
ENSMUSG00000102626	53
ENSMUSG00000039813	134
ENSMUSG00000049339	410
ENSMUSG00000029468	530
ENSMUSG00000075289	320
ENSMUSG00000097064	320
ENSMUSG00000049409	19
ENSMUSG00000025776	18
ENSMUSG00000030505	2005
ENSMUSG00000001270	247
ENSMUSG00000083700	19
ENSMUSG00000025931	38
ENSMUSG00000036887	1584
ENSMUSG00000039358	13
ENSMUSG00000024053	88
ENSMUSG00000032766	4
ENSMUSG00000026972	474
ENSMUSG00000028467	429
ENSMUSG00000028044	54
ENSMUSG00000014077	489
ENSMUSG00000020315	5396
ENSMUSG00000024620	38
ENSMUSG00000024589	481
ENSMUSG00000001025	110
ENSMUSG00000025962	644
ENSMUSG00000106610	35
ENSMUSG00000042487	1379
ENSMUSG00000070369	1385
ENSMUSG00000072437	316
ENSMUSG00000105547	2272
ENSMUSG00000043430	6
ENSMUSG00000044037	519
ENSMUSG00000005566	2665
ENSMUSG00000022125	307
ENSMUSG00000022272	2157
ENSMUSG00000026589	31
ENSMUSG00000074093	9
ENSMUSG00000042312	100
ENSMUSG00000021583	2608
ENSMUSG00000015342	140
ENSMUSG00000048327	86
ENSMUSG00000036442	177
ENSMUSG00000068417	6
ENSMUSG00000031732	455
ENSMUSG00000054161	30
ENSMUSG00000089838	70
ENSMUSG00000028381	1946
ENSMUSG00000019927	417
ENSMUSG00000041633	138
ENSMUSG00000027900	534
ENSMUSG00000069300	209
ENSMUSG00000067220	198
ENSMUSG00000027610	760
ENSMUSG00000076606	64
ENSMUSG00000015340	4098
ENSMUSG00000023132	275
ENSMUSG00000036304	54
ENSMUSG00000000916	509
ENSMUSG00000051255	0
ENSMUSG00000046417	109
ENSMUSG00000022235	64
ENSMUSG00000024712	385
ENSMUSG00000096422	447
ENSMUSG00000072596	169
ENSMUSG00000006641	319
ENSMUSG00000053063	498
ENSMUSG00000030717	129
ENSMUSG00000022634	132
ENSMUSG00000019066	141
ENSMUSG00000000386	2153
ENSMUSG00000055541	503
ENSMUSG00000004113	129
ENSMUSG00000046949	268
ENSMUSG00000002835	132
ENSMUSG00000038630	17
ENSMUSG00000030942	1253
ENSMUSG00000079445	209
ENSMUSG00000031097	24
ENSMUSG00000003824	180
ENSMUSG00000046961	47
ENSMUSG00000034771	41
ENSMUSG00000035953	755
ENSMUSG00000102752	16
ENSMUSG00000038759	3007
ENSMUSG00000067482	76
ENSMUSG00000030263	2561
ENSMUSG00000113949	188
ENSMUSG00000042351	1389
ENSMUSG00000023952	879
ENSMUSG00000037437	44
ENSMUSG00000036452	2481
ENSMUSG00000036905	1785
ENSMUSG00000022557	1267
ENSMUSG00000037720	609
ENSMUSG00000022865	238
ENSMUSG00000064210	1080
ENSMUSG00000030680	208
ENSMUSG00000029311	352
ENSMUSG00000063556	7
ENSMUSG00000066800	927
ENSMUSG00000055322	495
ENSMUSG00000021395	808
ENSMUSG00000094134	15
ENSMUSG00000001054	374
ENSMUSG00000018900	160
ENSMUSG00000039410	39
ENSMUSG00000033355	231
ENSMUSG00000031119	14
ENSMUSG00000027221	179
ENSMUSG00000030220	4157
ENSMUSG00000040433	1082
ENSMUSG00000039599	774
ENSMUSG00000066270	16
ENSMUSG00000020079	1250
ENSMUSG00000045636	106
ENSMUSG00000019960	636
ENSMUSG00000030688	243
ENSMUSG00000043773	110
ENSMUSG00000003153	643
ENSMUSG00000054452	1093
ENSMUSG00000062098	18
ENSMUSG00000063856	1153
ENSMUSG00000094973	13
ENSMUSG00000046245	413
ENSMUSG00000032606	31
ENSMUSG00000016087	2333
ENSMUSG00000081343	55
ENSMUSG00000094446	0
ENSMUSG00000036641	119
ENSMUSG00000007891	3090
ENSMUSG00000019832	119
ENSMUSG00000089901	670
ENSMUSG00000028149	1188
ENSMUSG00000040405	168
ENSMUSG00000002984	1100
ENSMUSG00000014075	42
ENSMUSG00000042510	82
ENSMUSG00000028385	2129
ENSMUSG00000034640	408
ENSMUSG00000021149	2704
ENSMUSG00000039891	199
ENSMUSG00000044749	43
ENSMUSG00000038543	255
ENSMUSG00000025085	5472
ENSMUSG00000100033	11
ENSMUSG00000072693	0
ENSMUSG00000015305	443
ENSMUSG00000095683	39
ENSMUSG00000095976	39
ENSMUSG00000058290	55
ENSMUSG00000029059	85
ENSMUSG00000075229	500
ENSMUSG00000026600	1139
ENSMUSG00000036585	69
ENSMUSG00000037012	489
ENSMUSG00000094410	1501
ENSMUSG00000036223	14
ENSMUSG00000059089	474
ENSMUSG00000101082	30
ENSMUSG00000059108	29
ENSMUSG00000030409	174
ENSMUSG00000082585	826
ENSMUSG00000031976	1020
ENSMUSG00000003438	363
ENSMUSG00000015093	37
ENSMUSG00000023988	768
ENSMUSG00000032254	114
ENSMUSG00000038437	2548
ENSMUSG00000028776	32
ENSMUSG00000027722	1998
ENSMUSG00000002847	35
ENSMUSG00000025817	2209
ENSMUSG00000013091	14
ENSMUSG00000001166	141
ENSMUSG00000027654	152
ENSMUSG00000082029	0
ENSMUSG00000026526	760
ENSMUSG00000022878	19
ENSMUSG00000040181	1107
ENSMUSG00000067591	17
ENSMUSG00000082766	19
ENSMUSG00000000157	10
ENSMUSG00000028639	11179
ENSMUSG00000022790	1446
ENSMUSG00000089669	80
ENSMUSG00000047867	5758
ENSMUSG00000028618	492
ENSMUSG00000027203	384
ENSMUSG00000032301	2037
ENSMUSG00000075232	885
ENSMUSG00000047013	32
ENSMUSG00000021190	1742
ENSMUSG00000032278	210
ENSMUSG00000026435	166
ENSMUSG00000090996	10
ENSMUSG00000081272	3
ENSMUSG00000026197	143
ENSMUSG00000024673	13622
ENSMUSG00000060445	29
ENSMUSG00000002332	269
ENSMUSG00000028540	404
ENSMUSG00000066810	183
ENSMUSG00000000058	4
ENSMUSG00000109492	14
ENSMUSG00000027342	1627
ENSMUSG00000113373	1486
ENSMUSG00000051497	309
ENSMUSG00000027339	3635
ENSMUSG00000028979	83
ENSMUSG00000041084	592
ENSMUSG00000095193	341
ENSMUSG00000022193	439
ENSMUSG00000049988	122
ENSMUSG00000029713	1079
ENSMUSG00000026806	906
ENSMUSG00000071072	1633
ENSMUSG00000052298	1590
ENSMUSG00000070923	554
ENSMUSG00000031073	66
ENSMUSG00000028651	541
ENSMUSG00000024309	430
ENSMUSG00000052151	17
ENSMUSG00000032384	6511
ENSMUSG00000005483	581
ENSMUSG00000050982	14
ENSMUSG00000031016	192
ENSMUSG00000019768	165
ENSMUSG00000030603	1118
ENSMUSG00000028465	7318
ENSMUSG00000062981	470
ENSMUSG00000026471	188
ENSMUSG00000052584	8
ENSMUSG00000014602	78
ENSMUSG00000018459	14
ENSMUSG00000028222	357
ENSMUSG00000027804	1504
ENSMUSG00000026456	185
ENSMUSG00000032411	620
ENSMUSG00000004791	10
ENSMUSG00000024493	2175
ENSMUSG00000046668	438
ENSMUSG00000030766	2882
ENSMUSG00000018583	5756
ENSMUSG00000035585	139
ENSMUSG00000031939	2711
ENSMUSG00000028464	50
ENSMUSG00000039221	478
ENSMUSG00000005640	711
ENSMUSG00000033278	257
ENSMUSG00000038545	115
ENSMUSG00000060803	350
ENSMUSG00000028455	634
ENSMUSG00000060063	106
ENSMUSG00000095788	130
ENSMUSG00000040363	1452
ENSMUSG00000081244	16
ENSMUSG00000000751	1021
ENSMUSG00000063802	397
ENSMUSG00000000127	51
ENSMUSG00000020321	1000
ENSMUSG00000028173	357
ENSMUSG00000060419	1203
ENSMUSG00000022914	8437
ENSMUSG00000068749	790
ENSMUSG00000018927	168
ENSMUSG00000061740	58
ENSMUSG00000022139	1035
ENSMUSG00000021607	207
ENSMUSG00000030067	8871
ENSMUSG00000071532	13
ENSMUSG00000029864	22
ENSMUSG00000028494	167
ENSMUSG00000026097	311
ENSMUSG00000027404	1107
ENSMUSG00000058740	39
ENSMUSG00000028496	337
ENSMUSG00000082838	144
ENSMUSG00000037649	1529
ENSMUSG00000041747	1100
ENSMUSG00000024194	120
ENSMUSG00000030247	11
ENSMUSG00000025480	3
ENSMUSG00000069237	259
ENSMUSG00000070436	11
ENSMUSG00000035472	29
ENSMUSG00000051444	51
ENSMUSG00000026023	881
ENSMUSG00000012483	102
ENSMUSG00000025153	3894
ENSMUSG00000061540	92
ENSMUSG00000080999	10
ENSMUSG00000020899	2420
ENSMUSG00000061833	22
ENSMUSG00000015766	317
ENSMUSG00000028132	17
ENSMUSG00000031825	55
ENSMUSG00000061724	0
ENSMUSG00000056529	149
ENSMUSG00000049091	616
ENSMUSG00000039899	263
ENSMUSG00000000088	381
ENSMUSG00000025785	354
ENSMUSG00000090247	183
ENSMUSG00000016554	2943
ENSMUSG00000027324	641
ENSMUSG00000029461	1382
ENSMUSG00000087642	7
ENSMUSG00000035236	1089
ENSMUSG00000033685	4133
ENSMUSG00000072919	82
ENSMUSG00000070873	50
ENSMUSG00000040280	3
ENSMUSG00000020775	612
ENSMUSG00000020738	2971
ENSMUSG00000022103	470
ENSMUSG00000044149	674
ENSMUSG00000039234	206
ENSMUSG00000031765	66
ENSMUSG00000023968	46
ENSMUSG00000074625	25
ENSMUSG00000032340	21
ENSMUSG00000040430	875
ENSMUSG00000014543	8
ENSMUSG00000030880	1485
ENSMUSG00000024516	1176
ENSMUSG00000026357	503
ENSMUSG00000034614	693
ENSMUSG00000002058	291
ENSMUSG00000095794	232
ENSMUSG00000000171	510
ENSMUSG00000045826	1841
ENSMUSG00000008206	3355
ENSMUSG00000004266	7359
ENSMUSG00000022856	57
ENSMUSG00000021591	131
ENSMUSG00000023505	82
ENSMUSG00000025393	7081
ENSMUSG00000028885	15
ENSMUSG00000063317	992
ENSMUSG00000025498	649
ENSMUSG00000033852	157
ENSMUSG00000025133	1045
ENSMUSG00000054728	380
ENSMUSG00000105103	15
ENSMUSG00000031960	1941
ENSMUSG00000054079	1419
ENSMUSG00000025650	508
ENSMUSG00000044949	112
ENSMUSG00000042745	51
ENSMUSG00000022863	148
ENSMUSG00000011752	1227
ENSMUSG00000106256	4
ENSMUSG00000096459	3401
ENSMUSG00000073418	234
ENSMUSG00000029810	144
ENSMUSG00000024587	1723
ENSMUSG00000096452	103
ENSMUSG00000052681	2071
ENSMUSG00000034321	543
ENSMUSG00000029521	2994
ENSMUSG00000073684	133
ENSMUSG00000021280	17
ENSMUSG00000030124	189
ENSMUSG00000024072	270
ENSMUSG00000095649	83
ENSMUSG00000022673	556
ENSMUSG00000020430	2133
ENSMUSG00000076539	30
ENSMUSG00000093384	47
ENSMUSG00000094561	482
ENSMUSG00000061360	271
ENSMUSG00000052656	284
ENSMUSG00000021697	19
ENSMUSG00000000732	2814
ENSMUSG00000102364	58
ENSMUSG00000030322	569
ENSMUSG00000066362	10
ENSMUSG00000024206	35
ENSMUSG00000046408	15
ENSMUSG00000068798	1198
ENSMUSG00000040824	640
ENSMUSG00000030352	49
ENSMUSG00000076710	9
ENSMUSG00000013736	1150
ENSMUSG00000093838	203
ENSMUSG00000022453	216
ENSMUSG00000011034	15
ENSMUSG00000024533	100
ENSMUSG00000030007	2476
ENSMUSG00000030282	348
ENSMUSG00000023089	222
ENSMUSG00000099418	26
ENSMUSG00000067199	173
ENSMUSG00000004988	233
ENSMUSG00000095105	666
ENSMUSG00000024360	2493
ENSMUSG00000019726	16944
ENSMUSG00000079018	209
ENSMUSG00000008855	609
ENSMUSG00000057969	36
ENSMUSG00000024742	516
ENSMUSG00000025001	521
ENSMUSG00000068735	2378
ENSMUSG00000084858	3
ENSMUSG00000057130	359
ENSMUSG00000071203	522
ENSMUSG00000075605	19
ENSMUSG00000025151	137
ENSMUSG00000060716	320
ENSMUSG00000043067	409
ENSMUSG00000051220	170
ENSMUSG00000040560	668
ENSMUSG00000091058	80
ENSMUSG00000004187	87
ENSMUSG00000030127	833
ENSMUSG00000031398	186
ENSMUSG00000106298	1
ENSMUSG00000083789	559
ENSMUSG00000049571	90
ENSMUSG00000028832	289
ENSMUSG00000027712	454
ENSMUSG00000085998	2817
ENSMUSG00000024829	407
ENSMUSG00000031216	77
ENSMUSG00000006241	28
ENSMUSG00000021852	38
ENSMUSG00000028015	1416
ENSMUSG00000056752	107
ENSMUSG00000014361	879
ENSMUSG00000011257	3436
ENSMUSG00000074865	53
ENSMUSG00000031068	2264
ENSMUSG00000028059	1771
ENSMUSG00000092572	18
ENSMUSG00000057229	708
ENSMUSG00000074506	107
ENSMUSG00000062309	2
ENSMUSG00000015355	1045
ENSMUSG00000061479	893
ENSMUSG00000026315	115
ENSMUSG00000079657	60
ENSMUSG00000003033	775
ENSMUSG00000018848	1486
ENSMUSG00000002109	338
ENSMUSG00000025964	325
ENSMUSG00000073982	453
ENSMUSG00000028953	1699
ENSMUSG00000046314	359
ENSMUSG00000039929	1951
ENSMUSG00000109511	903
ENSMUSG00000029798	843
ENSMUSG00000090553	611
ENSMUSG00000022037	63
ENSMUSG00000051851	5
ENSMUSG00000021895	2224
ENSMUSG00000031762	16
ENSMUSG00000003617	177
ENSMUSG00000035455	211
ENSMUSG00000039865	50
ENSMUSG00000021298	3731
ENSMUSG00000084292	40
ENSMUSG00000024896	403
ENSMUSG00000063193	66
ENSMUSG00000105432	15
ENSMUSG00000020021	474
ENSMUSG00000079139	15
ENSMUSG00000023971	1029
ENSMUSG00000030605	234
ENSMUSG00000021286	160
ENSMUSG00000040269	260
ENSMUSG00000028609	597
ENSMUSG00000096696	153
ENSMUSG00000078144	12
ENSMUSG00000031026	34
ENSMUSG00000083244	2
ENSMUSG00000024065	245
ENSMUSG00000069607	34
ENSMUSG00000026585	61
ENSMUSG00000028559	1918
ENSMUSG00000063787	460
ENSMUSG00000032737	232
ENSMUSG00000109448	27
ENSMUSG00000039063	13
ENSMUSG00000028657	1013
