Ensembl_gene_id	p53_mock_3
ENSMUSG00000025007	1028
ENSMUSG00000045362	644
ENSMUSG00000071037	167
ENSMUSG00000044757	3
ENSMUSG00000018654	14911
ENSMUSG00000070522	37
ENSMUSG00000091199	163
ENSMUSG00000021880	2614
ENSMUSG00000017499	201
ENSMUSG00000022665	24
ENSMUSG00000055602	0
ENSMUSG00000039089	1790
ENSMUSG00000040061	3681
ENSMUSG00000026566	172
ENSMUSG00000051518	210
ENSMUSG00000005034	4468
ENSMUSG00000030629	2379
ENSMUSG00000074182	364
ENSMUSG00000029771	5479
ENSMUSG00000069301	637
ENSMUSG00000079084	1498
ENSMUSG00000032959	1808
ENSMUSG00000037466	354
ENSMUSG00000026027	709
ENSMUSG00000018362	1904
ENSMUSG00000031093	11512
ENSMUSG00000040463	3713
ENSMUSG00000022876	1723
ENSMUSG00000006235	98
ENSMUSG00000083186	385
ENSMUSG00000042660	664
ENSMUSG00000064299	1
ENSMUSG00000020253	1972
ENSMUSG00000020471	446
ENSMUSG00000021079	255
ENSMUSG00000013236	573
ENSMUSG00000090394	9715
ENSMUSG00000045251	441
ENSMUSG00000034445	3914
ENSMUSG00000021850	1
ENSMUSG00000031931	585
ENSMUSG00000069515	65
ENSMUSG00000093769	103
ENSMUSG00000025978	506
ENSMUSG00000023004	9724
ENSMUSG00000082726	2
ENSMUSG00000062937	736
ENSMUSG00000064215	1522
ENSMUSG00000024208	487
ENSMUSG00000031871	142
ENSMUSG00000023944	27208
ENSMUSG00000016344	1644
ENSMUSG00000021273	398
ENSMUSG00000046157	3044
ENSMUSG00000024376	28
ENSMUSG00000021643	17
ENSMUSG00000022565	7399
ENSMUSG00000024085	6336
ENSMUSG00000075184	2
ENSMUSG00000030516	196
ENSMUSG00000095061	437
ENSMUSG00000048852	525
ENSMUSG00000025212	971
ENSMUSG00000023277	1741
ENSMUSG00000024301	86
ENSMUSG00000021238	381
ENSMUSG00000094124	361
ENSMUSG00000082928	33
ENSMUSG00000037124	10
ENSMUSG00000032215	1141
ENSMUSG00000069270	909
ENSMUSG00000067367	665
ENSMUSG00000023951	105
ENSMUSG00000043445	259
ENSMUSG00000031706	1244
ENSMUSG00000048015	53
ENSMUSG00000097586	165
ENSMUSG00000027488	116
ENSMUSG00000025213	12
ENSMUSG00000041202	574
ENSMUSG00000031877	84
ENSMUSG00000055980	30
ENSMUSG00000029149	252
ENSMUSG00000001627	736
ENSMUSG00000038127	10560
ENSMUSG00000047414	27
ENSMUSG00000026213	2000
ENSMUSG00000031502	254
ENSMUSG00000073563	2924
ENSMUSG00000019478	63
ENSMUSG00000054008	4144
ENSMUSG00000038286	182
ENSMUSG00000058355	4872
ENSMUSG00000045232	21
ENSMUSG00000026829	122
ENSMUSG00000015396	5675
ENSMUSG00000033020	325
ENSMUSG00000031125	19
ENSMUSG00000109941	0
ENSMUSG00000026922	260
ENSMUSG00000031893	27
ENSMUSG00000040229	361
ENSMUSG00000033166	1128
ENSMUSG00000096188	300
ENSMUSG00000027854	3044
ENSMUSG00000050195	90
ENSMUSG00000024054	13665
ENSMUSG00000061981	354
ENSMUSG00000032076	1997
ENSMUSG00000025239	6933
ENSMUSG00000074228	56
ENSMUSG00000023913	1173
ENSMUSG00000034247	2944
ENSMUSG00000022940	417
ENSMUSG00000066363	537
ENSMUSG00000058587	7170
ENSMUSG00000044501	1651
ENSMUSG00000008398	1625
ENSMUSG00000024381	5654
ENSMUSG00000062373	1158
ENSMUSG00000009566	354
ENSMUSG00000089865	0
ENSMUSG00000082367	93
ENSMUSG00000031904	867
ENSMUSG00000032688	9188
ENSMUSG00000100937	81
ENSMUSG00000040253	2195
ENSMUSG00000058486	1439
ENSMUSG00000057246	251
ENSMUSG00000102543	13
ENSMUSG00000027364	391
ENSMUSG00000076538	445
ENSMUSG00000029026	7
ENSMUSG00000040054	6758
ENSMUSG00000075297	999
ENSMUSG00000048696	126
ENSMUSG00000030403	6002
ENSMUSG00000092216	108
ENSMUSG00000067194	1341
ENSMUSG00000024985	461
ENSMUSG00000051397	179
ENSMUSG00000030792	33
ENSMUSG00000056665	568
ENSMUSG00000062661	7
ENSMUSG00000022571	339
ENSMUSG00000023979	58
ENSMUSG00000030060	660
ENSMUSG00000065987	14
ENSMUSG00000053617	3424
ENSMUSG00000018593	223
ENSMUSG00000040808	22
ENSMUSG00000051790	31
ENSMUSG00000015143	1875
ENSMUSG00000056204	699
ENSMUSG00000036896	6776
ENSMUSG00000023249	1455
ENSMUSG00000041248	91
ENSMUSG00000075268	33
ENSMUSG00000046449	0
ENSMUSG00000040263	933
ENSMUSG00000027624	187
ENSMUSG00000042460	4283
ENSMUSG00000022696	970
ENSMUSG00000020376	2465
ENSMUSG00000026622	258
ENSMUSG00000001707	446
ENSMUSG00000062210	6421
ENSMUSG00000021866	1200
ENSMUSG00000027011	564
ENSMUSG00000007415	935
ENSMUSG00000029414	249
ENSMUSG00000000628	457
ENSMUSG00000022241	1505
ENSMUSG00000034659	452
ENSMUSG00000020180	672
ENSMUSG00000083645	72
ENSMUSG00000106405	52
ENSMUSG00000029055	6
ENSMUSG00000029561	900
ENSMUSG00000018427	401
ENSMUSG00000076646	26
ENSMUSG00000040152	232
ENSMUSG00000032883	573
ENSMUSG00000072772	2033
ENSMUSG00000085978	0
ENSMUSG00000045038	2782
ENSMUSG00000074467	13
ENSMUSG00000094787	399
ENSMUSG00000002825	293
ENSMUSG00000037315	332
ENSMUSG00000039680	85
ENSMUSG00000030036	1347
ENSMUSG00000018548	982
ENSMUSG00000099998	6
ENSMUSG00000095771	2104
ENSMUSG00000024614	2860
ENSMUSG00000022661	1034
ENSMUSG00000050912	11957
ENSMUSG00000091367	34
ENSMUSG00000025375	121
ENSMUSG00000020601	1201
ENSMUSG00000022766	104
ENSMUSG00000037974	0
ENSMUSG00000070348	553
ENSMUSG00000021392	2004
ENSMUSG00000056656	14
ENSMUSG00000025134	1476
ENSMUSG00000032216	3795
ENSMUSG00000028228	2171
ENSMUSG00000028341	72
ENSMUSG00000068284	7000
ENSMUSG00000062127	183
ENSMUSG00000078995	924
ENSMUSG00000020914	3599
ENSMUSG00000041481	5624
ENSMUSG00000096780	288
ENSMUSG00000034127	9
ENSMUSG00000056498	1846
ENSMUSG00000002289	157
ENSMUSG00000020101	2450
ENSMUSG00000074886	9970
ENSMUSG00000048442	201
ENSMUSG00000055447	7085
ENSMUSG00000048218	309
ENSMUSG00000059552	2429
ENSMUSG00000006715	246
ENSMUSG00000019982	670
ENSMUSG00000026974	466
ENSMUSG00000022496	85
ENSMUSG00000055108	140
ENSMUSG00000058099	1545
ENSMUSG00000017412	175
ENSMUSG00000020653	582
ENSMUSG00000090231	380
ENSMUSG00000016194	1261
ENSMUSG00000021493	446
ENSMUSG00000033987	400
ENSMUSG00000105462	48
ENSMUSG00000006057	1267
ENSMUSG00000031482	300
ENSMUSG00000022111	875
ENSMUSG00000027469	530
ENSMUSG00000003546	441
ENSMUSG00000048756	2651
ENSMUSG00000021596	212
ENSMUSG00000029836	2848
ENSMUSG00000038178	3659
ENSMUSG00000028943	78
ENSMUSG00000034057	1
ENSMUSG00000028649	114202
ENSMUSG00000060743	21612
ENSMUSG00000006494	1881
ENSMUSG00000000631	3858
ENSMUSG00000039646	1354
ENSMUSG00000023019	282
ENSMUSG00000021957	5937
ENSMUSG00000095429	297
ENSMUSG00000019952	770
ENSMUSG00000027346	6013
ENSMUSG00000070394	335
ENSMUSG00000014686	266
ENSMUSG00000019838	859
ENSMUSG00000022704	742
ENSMUSG00000030987	2233
ENSMUSG00000096606	65
ENSMUSG00000020272	8695
ENSMUSG00000021087	73
ENSMUSG00000044709	776
ENSMUSG00000039166	533
ENSMUSG00000071369	3713
ENSMUSG00000071866	14340
ENSMUSG00000070283	343
ENSMUSG00000063902	13
ENSMUSG00000043346	256
ENSMUSG00000037426	2934
ENSMUSG00000035493	1177
ENSMUSG00000061897	4
ENSMUSG00000039497	1403
ENSMUSG00000002870	1470
ENSMUSG00000095130	646
ENSMUSG00000068407	32
ENSMUSG00000046562	1652
ENSMUSG00000044934	788
ENSMUSG00000081375	11
ENSMUSG00000038650	2006
ENSMUSG00000001525	12916
ENSMUSG00000001674	1846
ENSMUSG00000078185	1164
ENSMUSG00000069910	302
ENSMUSG00000050335	1180
ENSMUSG00000106592	73
ENSMUSG00000004151	58
ENSMUSG00000024735	2674
ENSMUSG00000032570	3662
ENSMUSG00000035211	29
ENSMUSG00000070880	162
ENSMUSG00000031264	4019
ENSMUSG00000080912	34
ENSMUSG00000040078	454
ENSMUSG00000021032	1
ENSMUSG00000001604	38
ENSMUSG00000016356	161
ENSMUSG00000035704	301
ENSMUSG00000070493	2567
ENSMUSG00000060216	1688
ENSMUSG00000062785	143
ENSMUSG00000024338	5300
ENSMUSG00000018697	1386
ENSMUSG00000018102	1313
ENSMUSG00000069874	1725
ENSMUSG00000021359	137
ENSMUSG00000024885	883
ENSMUSG00000024402	525
ENSMUSG00000031897	2373
ENSMUSG00000039985	1677
ENSMUSG00000073063	2
ENSMUSG00000057561	1661
ENSMUSG00000027133	1124
ENSMUSG00000030553	45
ENSMUSG00000014907	218
ENSMUSG00000067818	48
ENSMUSG00000082908	107
ENSMUSG00000034762	6
ENSMUSG00000046080	203
ENSMUSG00000021262	6218
ENSMUSG00000034227	11
ENSMUSG00000048498	631
ENSMUSG00000030844	686
ENSMUSG00000026856	409
ENSMUSG00000036931	1463
ENSMUSG00000035914	78
ENSMUSG00000025494	712
ENSMUSG00000046334	51
ENSMUSG00000044678	174
ENSMUSG00000078984	723
ENSMUSG00000020610	683
ENSMUSG00000003355	73
ENSMUSG00000067212	10154
ENSMUSG00000054400	580
ENSMUSG00000031197	1451
ENSMUSG00000027560	5
ENSMUSG00000026360	1584
ENSMUSG00000029366	1145
ENSMUSG00000032624	8582
ENSMUSG00000026938	5386
ENSMUSG00000042700	3128
ENSMUSG00000025245	788
ENSMUSG00000028480	588
ENSMUSG00000083396	338
ENSMUSG00000037419	874
ENSMUSG00000022508	1983
ENSMUSG00000095865	467
ENSMUSG00000037820	2554
ENSMUSG00000073434	403
ENSMUSG00000053477	8343
ENSMUSG00000097295	2065
ENSMUSG00000029581	100
ENSMUSG00000045374	1913
ENSMUSG00000107833	73
ENSMUSG00000050732	1792
ENSMUSG00000035790	167
ENSMUSG00000064267	14499
ENSMUSG00000020010	145
ENSMUSG00000021670	2131
ENSMUSG00000031451	189
ENSMUSG00000087376	0
ENSMUSG00000095930	19
ENSMUSG00000103939	117
ENSMUSG00000041126	668
ENSMUSG00000040724	1641
ENSMUSG00000051675	205
ENSMUSG00000042064	91
ENSMUSG00000072680	152
ENSMUSG00000028161	7168
ENSMUSG00000027630	7935
ENSMUSG00000039007	452
ENSMUSG00000024999	1194
ENSMUSG00000031166	908
ENSMUSG00000031021	681
ENSMUSG00000051817	50
ENSMUSG00000025089	10
ENSMUSG00000032126	630
ENSMUSG00000005883	122
ENSMUSG00000032915	3147
ENSMUSG00000096020	589
ENSMUSG00000037905	1735
ENSMUSG00000028386	17
ENSMUSG00000018924	13
ENSMUSG00000078935	3
ENSMUSG00000040264	32
ENSMUSG00000026358	1016
ENSMUSG00000040118	54
ENSMUSG00000062753	565
ENSMUSG00000024537	340
ENSMUSG00000028729	1532
ENSMUSG00000033972	916
ENSMUSG00000040354	1497
ENSMUSG00000021474	1309
ENSMUSG00000040818	3898
ENSMUSG00000030413	413
ENSMUSG00000040034	331
ENSMUSG00000053830	125
ENSMUSG00000045394	109
ENSMUSG00000032375	299
ENSMUSG00000030643	1490
ENSMUSG00000029191	4444
ENSMUSG00000030431	83
ENSMUSG00000024750	2579
ENSMUSG00000092376	50
ENSMUSG00000098104	13
ENSMUSG00000010609	1598
ENSMUSG00000001942	596
ENSMUSG00000020847	174
ENSMUSG00000019850	2269
ENSMUSG00000071014	272
ENSMUSG00000027984	605
ENSMUSG00000037149	1730
ENSMUSG00000039032	109
ENSMUSG00000106387	36
ENSMUSG00000090743	59
ENSMUSG00000030747	66
ENSMUSG00000101262	17
ENSMUSG00000033059	2388
ENSMUSG00000025915	2988
ENSMUSG00000031539	956
ENSMUSG00000029507	538
ENSMUSG00000024436	749
ENSMUSG00000032875	43
ENSMUSG00000021900	427
ENSMUSG00000024664	41
ENSMUSG00000086513	74
ENSMUSG00000049553	2944
ENSMUSG00000032733	641
ENSMUSG00000029415	2358
ENSMUSG00000030279	2441
ENSMUSG00000028634	870
ENSMUSG00000022682	1758
ENSMUSG00000029247	2729
ENSMUSG00000069114	656
ENSMUSG00000018677	744
ENSMUSG00000083929	20
ENSMUSG00000100309	23
ENSMUSG00000026837	36
ENSMUSG00000042810	1317
ENSMUSG00000037185	58
ENSMUSG00000033149	51
ENSMUSG00000094682	74
ENSMUSG00000050232	123
ENSMUSG00000042724	1058
ENSMUSG00000076672	1592
ENSMUSG00000024528	518
ENSMUSG00000020134	2166
ENSMUSG00000076934	6026
ENSMUSG00000015354	222
ENSMUSG00000074213	37
ENSMUSG00000063412	331
ENSMUSG00000004393	1028
ENSMUSG00000071076	2752
ENSMUSG00000039697	843
ENSMUSG00000058883	109
ENSMUSG00000025477	657
ENSMUSG00000083033	200
ENSMUSG00000022946	1490
ENSMUSG00000027932	64
ENSMUSG00000079508	140
ENSMUSG00000036676	215
ENSMUSG00000025141	12
ENSMUSG00000032470	150
ENSMUSG00000050192	378
ENSMUSG00000073433	7
ENSMUSG00000001785	1191
ENSMUSG00000021733	4200
ENSMUSG00000106494	70
ENSMUSG00000095204	654
ENSMUSG00000076674	362
ENSMUSG00000020877	198
ENSMUSG00000048120	2256
ENSMUSG00000039016	465
ENSMUSG00000026415	477
ENSMUSG00000028073	690
ENSMUSG00000038055	2105
ENSMUSG00000110404	7
ENSMUSG00000039682	1417
ENSMUSG00000011154	8
ENSMUSG00000047454	857
ENSMUSG00000053472	0
ENSMUSG00000030035	731
ENSMUSG00000024998	129
ENSMUSG00000040123	3017
ENSMUSG00000032562	8570
ENSMUSG00000033809	244
ENSMUSG00000037432	187
ENSMUSG00000033356	315
ENSMUSG00000015846	1187
ENSMUSG00000049775	50790
ENSMUSG00000056895	138
ENSMUSG00000024666	195
ENSMUSG00000033629	1314
ENSMUSG00000032415	108
ENSMUSG00000108352	0
ENSMUSG00000026509	921
ENSMUSG00000104422	60
ENSMUSG00000058470	4102
ENSMUSG00000032359	7227
ENSMUSG00000028156	1918
ENSMUSG00000020908	3
ENSMUSG00000032437	5875
ENSMUSG00000026578	223
ENSMUSG00000062054	574
ENSMUSG00000068523	1529
ENSMUSG00000034171	750
ENSMUSG00000102626	164
ENSMUSG00000039813	65
ENSMUSG00000049339	1335
ENSMUSG00000029468	458
ENSMUSG00000075289	724
ENSMUSG00000097064	724
ENSMUSG00000049409	21
ENSMUSG00000025776	56
ENSMUSG00000030505	1830
ENSMUSG00000001270	608
ENSMUSG00000083700	50
ENSMUSG00000025931	121
ENSMUSG00000036887	6651
ENSMUSG00000039358	33
ENSMUSG00000024053	179
ENSMUSG00000032766	29
ENSMUSG00000026972	1462
ENSMUSG00000028467	1144
ENSMUSG00000028044	156
ENSMUSG00000014077	1655
ENSMUSG00000020315	13588
ENSMUSG00000024620	22
ENSMUSG00000024589	1077
ENSMUSG00000001025	235
ENSMUSG00000025962	860
ENSMUSG00000106610	60
ENSMUSG00000042487	601
ENSMUSG00000070369	5571
ENSMUSG00000072437	214
ENSMUSG00000105547	7118
ENSMUSG00000043430	16
ENSMUSG00000044037	300
ENSMUSG00000005566	3688
ENSMUSG00000022125	1062
ENSMUSG00000022272	1520
ENSMUSG00000026589	66
ENSMUSG00000074093	37
ENSMUSG00000042312	377
ENSMUSG00000021583	3386
ENSMUSG00000015342	391
ENSMUSG00000048327	239
ENSMUSG00000036442	516
ENSMUSG00000068417	38
ENSMUSG00000031732	1013
ENSMUSG00000054161	21
ENSMUSG00000089838	168
ENSMUSG00000028381	4565
ENSMUSG00000019927	1165
ENSMUSG00000041633	398
ENSMUSG00000027900	1842
ENSMUSG00000069300	864
ENSMUSG00000067220	38
ENSMUSG00000027610	441
ENSMUSG00000076606	165
ENSMUSG00000015340	14434
ENSMUSG00000023132	663
ENSMUSG00000036304	121
ENSMUSG00000000916	550
ENSMUSG00000051255	0
ENSMUSG00000046417	298
ENSMUSG00000022235	313
ENSMUSG00000024712	1300
ENSMUSG00000096422	1149
ENSMUSG00000072596	530
ENSMUSG00000006641	241
ENSMUSG00000053063	1669
ENSMUSG00000030717	87
ENSMUSG00000022634	359
ENSMUSG00000019066	273
ENSMUSG00000000386	1254
ENSMUSG00000055541	1843
ENSMUSG00000004113	31
ENSMUSG00000046949	605
ENSMUSG00000002835	306
ENSMUSG00000038630	20
ENSMUSG00000030942	1299
ENSMUSG00000079445	125
ENSMUSG00000031097	94
ENSMUSG00000003824	104
ENSMUSG00000046961	105
ENSMUSG00000034771	70
ENSMUSG00000035953	2263
ENSMUSG00000102752	45
ENSMUSG00000038759	3374
ENSMUSG00000067482	18
ENSMUSG00000030263	7825
ENSMUSG00000113949	432
ENSMUSG00000042351	2959
ENSMUSG00000023952	2774
ENSMUSG00000037437	5
ENSMUSG00000036452	5683
ENSMUSG00000036905	7839
ENSMUSG00000022557	1453
ENSMUSG00000037720	1551
ENSMUSG00000022865	52
ENSMUSG00000064210	3157
ENSMUSG00000030680	132
ENSMUSG00000029311	1019
ENSMUSG00000063556	4
ENSMUSG00000066800	1592
ENSMUSG00000055322	630
ENSMUSG00000021395	2668
ENSMUSG00000094134	92
ENSMUSG00000001054	1177
ENSMUSG00000018900	536
ENSMUSG00000039410	61
ENSMUSG00000033355	811
ENSMUSG00000031119	46
ENSMUSG00000027221	133
ENSMUSG00000030220	12799
ENSMUSG00000040433	2530
ENSMUSG00000039599	1867
ENSMUSG00000066270	0
ENSMUSG00000020079	801
ENSMUSG00000045636	99
ENSMUSG00000019960	1958
ENSMUSG00000030688	615
ENSMUSG00000043773	384
ENSMUSG00000003153	1524
ENSMUSG00000054452	3537
ENSMUSG00000062098	70
ENSMUSG00000063856	4328
ENSMUSG00000094973	41
ENSMUSG00000046245	1577
ENSMUSG00000032606	102
ENSMUSG00000016087	5794
ENSMUSG00000081343	22
ENSMUSG00000094446	14
ENSMUSG00000036641	427
ENSMUSG00000007891	13922
ENSMUSG00000019832	462
ENSMUSG00000089901	1816
ENSMUSG00000028149	3572
ENSMUSG00000040405	168
ENSMUSG00000002984	997
ENSMUSG00000014075	131
ENSMUSG00000042510	21
ENSMUSG00000028385	5995
ENSMUSG00000034640	1476
ENSMUSG00000021149	2203
ENSMUSG00000039891	103
ENSMUSG00000044749	41
ENSMUSG00000038543	794
ENSMUSG00000025085	16373
ENSMUSG00000100033	15
ENSMUSG00000072693	0
ENSMUSG00000015305	1391
ENSMUSG00000095683	81
ENSMUSG00000095976	81
ENSMUSG00000058290	197
ENSMUSG00000029059	404
ENSMUSG00000075229	290
ENSMUSG00000026600	3861
ENSMUSG00000036585	176
ENSMUSG00000037012	1140
ENSMUSG00000094410	3834
ENSMUSG00000036223	47
ENSMUSG00000059089	1499
ENSMUSG00000101082	1
ENSMUSG00000059108	70
ENSMUSG00000030409	348
ENSMUSG00000082585	1874
ENSMUSG00000031976	1110
ENSMUSG00000003438	459
ENSMUSG00000015093	109
ENSMUSG00000023988	707
ENSMUSG00000032254	416
ENSMUSG00000038437	6103
ENSMUSG00000028776	44
ENSMUSG00000027722	1644
ENSMUSG00000002847	2
ENSMUSG00000025817	1512
ENSMUSG00000013091	12
ENSMUSG00000001166	505
ENSMUSG00000027654	40
ENSMUSG00000082029	21
ENSMUSG00000026526	2205
ENSMUSG00000022878	4
ENSMUSG00000040181	3395
ENSMUSG00000067591	32
ENSMUSG00000082766	40
ENSMUSG00000000157	4
ENSMUSG00000028639	8311
ENSMUSG00000022790	326
ENSMUSG00000089669	145
ENSMUSG00000047867	14207
ENSMUSG00000028618	1884
ENSMUSG00000027203	725
ENSMUSG00000032301	2577
ENSMUSG00000075232	2116
ENSMUSG00000047013	10
ENSMUSG00000021190	6442
ENSMUSG00000032278	70
ENSMUSG00000026435	804
ENSMUSG00000090996	50
ENSMUSG00000081272	30
ENSMUSG00000026197	473
ENSMUSG00000024673	43816
ENSMUSG00000060445	10
ENSMUSG00000002332	993
ENSMUSG00000028540	534
ENSMUSG00000066810	33
ENSMUSG00000000058	36
ENSMUSG00000109492	37
ENSMUSG00000027342	3249
ENSMUSG00000113373	2915
ENSMUSG00000051497	719
ENSMUSG00000027339	8730
ENSMUSG00000028979	27
ENSMUSG00000041084	1276
ENSMUSG00000095193	456
ENSMUSG00000022193	855
ENSMUSG00000049988	524
ENSMUSG00000029713	3351
ENSMUSG00000026806	858
ENSMUSG00000071072	2732
ENSMUSG00000052298	4890
ENSMUSG00000070923	2048
ENSMUSG00000031073	9
ENSMUSG00000028651	634
ENSMUSG00000024309	499
ENSMUSG00000052151	84
ENSMUSG00000032384	2666
ENSMUSG00000005483	1353
ENSMUSG00000050982	5
ENSMUSG00000031016	292
ENSMUSG00000019768	305
ENSMUSG00000030603	1733
ENSMUSG00000028465	18819
ENSMUSG00000062981	621
ENSMUSG00000026471	557
ENSMUSG00000052584	26
ENSMUSG00000014602	81
ENSMUSG00000018459	29
ENSMUSG00000028222	57
ENSMUSG00000027804	1750
ENSMUSG00000026456	616
ENSMUSG00000032411	1049
ENSMUSG00000004791	3
ENSMUSG00000024493	2274
ENSMUSG00000046668	1207
ENSMUSG00000030766	7794
ENSMUSG00000018583	6072
ENSMUSG00000035585	437
ENSMUSG00000031939	1668
ENSMUSG00000028464	19
ENSMUSG00000039221	1476
ENSMUSG00000005640	192
ENSMUSG00000033278	965
ENSMUSG00000038545	294
ENSMUSG00000060803	1346
ENSMUSG00000028455	906
ENSMUSG00000060063	277
ENSMUSG00000095788	414
ENSMUSG00000040363	3404
ENSMUSG00000081244	41
ENSMUSG00000000751	3095
ENSMUSG00000063802	535
ENSMUSG00000000127	165
ENSMUSG00000020321	3960
ENSMUSG00000028173	816
ENSMUSG00000060419	2742
ENSMUSG00000022914	21513
ENSMUSG00000068749	1352
ENSMUSG00000018927	362
ENSMUSG00000061740	110
ENSMUSG00000022139	2660
ENSMUSG00000021607	488
ENSMUSG00000030067	20014
ENSMUSG00000071532	8
ENSMUSG00000029864	104
ENSMUSG00000028494	775
ENSMUSG00000026097	1034
ENSMUSG00000027404	2068
ENSMUSG00000058740	1
ENSMUSG00000028496	997
ENSMUSG00000082838	313
ENSMUSG00000037649	5654
ENSMUSG00000041747	1254
ENSMUSG00000024194	372
ENSMUSG00000030247	10
ENSMUSG00000025480	0
ENSMUSG00000069237	795
ENSMUSG00000070436	53
ENSMUSG00000035472	34
ENSMUSG00000051444	128
ENSMUSG00000026023	242
ENSMUSG00000012483	295
ENSMUSG00000025153	3132
ENSMUSG00000061540	210
ENSMUSG00000080999	40
ENSMUSG00000020899	1775
ENSMUSG00000061833	19
ENSMUSG00000015766	504
ENSMUSG00000028132	52
ENSMUSG00000031825	4
ENSMUSG00000061724	29
ENSMUSG00000056529	409
ENSMUSG00000049091	954
ENSMUSG00000039899	573
ENSMUSG00000000088	1018
ENSMUSG00000025785	598
ENSMUSG00000090247	722
ENSMUSG00000016554	3028
ENSMUSG00000027324	307
ENSMUSG00000029461	1416
ENSMUSG00000087642	30
ENSMUSG00000035236	2893
ENSMUSG00000033685	11979
ENSMUSG00000072919	202
ENSMUSG00000070873	147
ENSMUSG00000040280	4
ENSMUSG00000020775	559
ENSMUSG00000020738	4269
ENSMUSG00000022103	873
ENSMUSG00000044149	444
ENSMUSG00000039234	561
ENSMUSG00000031765	121
ENSMUSG00000023968	93
ENSMUSG00000074625	1
ENSMUSG00000032340	34
ENSMUSG00000040430	1356
ENSMUSG00000014543	17
ENSMUSG00000030880	1148
ENSMUSG00000024516	3447
ENSMUSG00000026357	384
ENSMUSG00000034614	1137
ENSMUSG00000002058	994
ENSMUSG00000095794	889
ENSMUSG00000000171	1297
ENSMUSG00000045826	5861
ENSMUSG00000008206	1917
ENSMUSG00000004266	16922
ENSMUSG00000022856	56
ENSMUSG00000021591	469
ENSMUSG00000023505	275
ENSMUSG00000025393	11491
ENSMUSG00000028885	41
ENSMUSG00000063317	1129
ENSMUSG00000025498	1818
ENSMUSG00000033852	351
ENSMUSG00000025133	2990
ENSMUSG00000054728	82
ENSMUSG00000105103	32
ENSMUSG00000031960	2246
ENSMUSG00000054079	1410
ENSMUSG00000025650	215
ENSMUSG00000044949	47
ENSMUSG00000042745	6
ENSMUSG00000022863	90
ENSMUSG00000011752	1836
ENSMUSG00000106256	14
ENSMUSG00000096459	1360
ENSMUSG00000073418	375
ENSMUSG00000029810	259
ENSMUSG00000024587	2367
ENSMUSG00000096452	201
ENSMUSG00000052681	6291
ENSMUSG00000034321	505
ENSMUSG00000029521	874
ENSMUSG00000073684	437
ENSMUSG00000021280	27
ENSMUSG00000030124	300
ENSMUSG00000024072	814
ENSMUSG00000095649	204
ENSMUSG00000022673	1600
ENSMUSG00000020430	2292
ENSMUSG00000076539	96
ENSMUSG00000093384	29
ENSMUSG00000094561	929
ENSMUSG00000061360	571
ENSMUSG00000052656	846
ENSMUSG00000021697	39
ENSMUSG00000000732	7130
ENSMUSG00000102364	106
ENSMUSG00000030322	1601
ENSMUSG00000066362	0
ENSMUSG00000024206	80
ENSMUSG00000046408	41
ENSMUSG00000068798	3380
ENSMUSG00000040824	1433
ENSMUSG00000030352	141
ENSMUSG00000076710	76
ENSMUSG00000013736	2476
ENSMUSG00000093838	495
ENSMUSG00000022453	551
ENSMUSG00000011034	0
ENSMUSG00000024533	196
ENSMUSG00000030007	4007
ENSMUSG00000030282	997
ENSMUSG00000023089	377
ENSMUSG00000099418	3
ENSMUSG00000067199	432
ENSMUSG00000004988	63
ENSMUSG00000095105	1653
ENSMUSG00000024360	3039
ENSMUSG00000019726	13367
ENSMUSG00000079018	53
ENSMUSG00000008855	1605
ENSMUSG00000057969	16
ENSMUSG00000024742	970
ENSMUSG00000025001	1027
ENSMUSG00000068735	3693
ENSMUSG00000084858	25
ENSMUSG00000057130	409
ENSMUSG00000071203	1409
ENSMUSG00000075605	1
ENSMUSG00000025151	441
ENSMUSG00000060716	126
ENSMUSG00000043067	1272
ENSMUSG00000051220	393
ENSMUSG00000040560	1945
ENSMUSG00000091058	70
ENSMUSG00000004187	142
ENSMUSG00000030127	849
ENSMUSG00000031398	269
ENSMUSG00000106298	11
ENSMUSG00000083789	124
ENSMUSG00000049571	16
ENSMUSG00000028832	723
ENSMUSG00000027712	1249
ENSMUSG00000085998	706
ENSMUSG00000024829	510
ENSMUSG00000031216	225
ENSMUSG00000006241	5
ENSMUSG00000021852	5
ENSMUSG00000028015	4461
ENSMUSG00000056752	14
ENSMUSG00000014361	3023
ENSMUSG00000011257	2100
ENSMUSG00000074865	96
ENSMUSG00000031068	1842
ENSMUSG00000028059	4326
ENSMUSG00000092572	39
ENSMUSG00000057229	1829
ENSMUSG00000074506	310
ENSMUSG00000062309	1
ENSMUSG00000015355	3928
ENSMUSG00000061479	926
ENSMUSG00000026315	110
ENSMUSG00000079657	51
ENSMUSG00000003033	2043
ENSMUSG00000018848	1612
ENSMUSG00000002109	973
ENSMUSG00000025964	703
ENSMUSG00000073982	1311
ENSMUSG00000028953	1652
ENSMUSG00000046314	82
ENSMUSG00000039929	1457
ENSMUSG00000109511	1424
ENSMUSG00000029798	2228
ENSMUSG00000090553	1394
ENSMUSG00000022037	129
ENSMUSG00000051851	34
ENSMUSG00000021895	5878
ENSMUSG00000031762	26
ENSMUSG00000003617	395
ENSMUSG00000035455	355
ENSMUSG00000039865	64
ENSMUSG00000021298	1411
ENSMUSG00000084292	93
ENSMUSG00000024896	823
